timestamp,open,high,low,close,volume,fundingRate,markPrice,openInterestAmount,openInterestValue,CMCCirculatingSupply
1663183200000,19749.4,19845.0,19742.34,19810.0,1518.9104,,,,,
1663183500000,19810.0,19865.58,19780.33,19859.32,1423.05769,,,,,
1663183800000,19859.32,19886.1,19801.69,19874.62,1427.72569,,,,,
1663184100000,19874.61,19894.14,19848.6,19879.19,1289.40153,,,,,
1663184400000,19878.0,19934.06,19866.41,19912.49,1428.0154,,,,,
1663184700000,19912.49,19946.6,19896.84,19937.22,1394.21202,,,,,
1663185000000,19937.26,20002.59,19935.0,19990.22,1671.98814,,,,,
1663185300000,19990.22,19992.1,19946.2,19952.11,1180.71648,,,,,
1663185600000,19951.83,19990.86,19943.36,19973.55,991.69473,,,,,
1663185900000,19973.55,19975.83,19932.17,19944.91,994.37152,,,,,
1663186200000,19944.91,19957.08,19926.66,19941.81,719.98106,,,,,
1663186500000,19941.81,19959.82,19912.49,19925.69,667.15765,,,,,
1663186800000,19924.91,19929.88,19892.85,19896.24,834.94625,,,,,
1663187100000,19895.24,19971.42,19894.46,19937.75,749.70467,,,,,
1663187400000,19937.12,19958.31,19910.0,19956.3,809.51376,,,,,
1663187700000,19956.3,19984.6,19947.7,19972.26,770.62906,,,,,
1663188000000,19972.26,19985.17,19948.29,19957.57,603.17535,,,,,
1663188300000,19957.49,19961.59,19917.6,19920.01,825.33146,,,,,
1663188600000,19918.4,19947.05,19914.37,19929.43,632.66633,,,,,
1663188900000,19929.43,19956.87,19920.22,19946.22,736.96836,,,,,
1663189200000,19945.04,19952.94,19922.0,19924.48,615.62624,,,,,
1663189500000,19924.48,19928.94,19851.21,19860.84,871.26733,,,,,
1663189800000,19859.28,19887.67,19854.6,19863.46,626.21137,,,,,
1663190100000,19862.98,19961.55,19862.98,19959.63,1074.04064,,,,,
1663190400000,19961.21,19986.61,19948.8,19962.81,599.97724,,,,,
1663190700000,19962.81,19972.53,19940.33,19959.84,381.30979,,,,,
1663191000000,19959.37,19991.37,19957.62,19990.19,221.3381,,,,,
1663191300000,19990.19,20081.0,19987.7,20043.42,1020.33172,,,,,
1663191600000,20042.97,20056.69,20023.0,20046.21,526.11931,,,,,
1663191900000,20045.17,20215.0,20024.44,20186.48,1415.97455,,,,,
1663192200000,20186.48,20192.45,20140.01,20176.57,850.7567,,,,,
1663192500000,20176.57,20229.15,20159.72,20201.81,1076.63095,,,,,
1663192800000,20202.83,20203.95,20133.46,20158.12,1119.79776,,,,,
1663193100000,20158.12,20267.57,20153.58,20207.97,1445.54984,,,,,
1663193400000,20207.62,20238.77,20205.3,20227.11,653.80176,,,,,
1663193700000,20228.28,20248.89,20185.0,20203.7,842.09108,,,,,
1663194000000,20203.7,20220.76,20177.46,20187.37,814.11367,,,,,
1663194300000,20187.21,20212.08,20181.33,20197.79,732.96136,,,,,
1663194600000,20196.01,20230.83,20190.0,20202.28,870.65959,,,,,
1663194900000,20203.36,20270.0,20195.65,20260.97,1155.71048,,,,,
1663195200000,20260.97,20348.0,20252.29,20320.82,2241.26732,,,,,
1663195500000,20319.25,20370.0,20291.93,20358.49,1244.60983,,,,,
1663195800000,20358.49,20393.37,20314.14,20318.59,1265.70457,,,,,
1663196100000,20318.59,20340.83,20271.11,20296.11,1186.40474,,,,,
1663196400000,20296.22,20313.15,20283.53,20296.7,865.83685,,,,,
1663196700000,20296.7,20304.96,20278.22,20296.39,695.9502,,,,,
1663197000000,20296.39,20301.3,20275.16,20293.07,804.05199,,,,,
1663197300000,20293.07,20294.58,20253.05,20259.7,802.73319,,,,,
1663197600000,20258.41,20276.83,20251.5,20276.6,539.13188,,,,,
1663197900000,20276.6,20279.13,20228.52,20240.3,693.42329,,,,,
1663198200000,20239.47,20268.16,20215.99,20236.55,861.95976,,,,,
1663198500000,20236.55,20255.04,20231.04,20241.18,512.98801,,,,,
1663198800000,20241.18,20263.67,20226.58,20258.38,627.44159,,,,,
1663199100000,20258.38,20276.25,20209.26,20215.24,833.14755,,,,,
1663199400000,20215.72,20260.0,20213.67,20248.51,526.23196,,,,,
1663199700000,20248.51,20252.72,20188.36,20226.71,602.63949,,,,,
1663200300000,20213.23,20242.54,20200.13,20231.56,872.26741,,,,,
1663200600000,20231.56,20257.85,20214.69,20248.11,844.37694,,,,,
1663200900000,20249.28,20270.61,20209.6,20242.89,1365.94851,,,,,
1663201200000,20242.0,20259.62,20236.41,20250.9,799.13709,,,,,
1663201500000,20250.18,20266.4,20235.17,20258.72,741.16551,,,,,
1663201800000,20258.72,20261.71,20199.27,20202.17,715.76755,,,,,
1663202100000,20202.17,20211.07,20165.0,20179.41,1215.79609,,,,,
1663202400000,20179.41,20197.0,20163.13,20175.93,1005.01724,,,,,
1663202700000,20174.93,20198.63,20164.01,20181.42,967.18542,,,,,
1663203000000,20181.42,20193.8,20140.5,20152.46,989.6938,,,,,
1663203300000,20152.46,20169.7,20145.79,20157.77,813.68382,,,,,
1663203600000,20158.42,20160.0,20122.93,20123.25,813.53393,,,,,
1663203900000,20124.5,20135.05,20008.12,20022.74,2244.13906,,,,,
1663204200000,20022.74,20026.26,19960.0,19963.74,1822.2351,,,,,
1663204500000,19963.74,20090.0,19955.5,20081.84,1102.10631,,,,,
1663204800000,20081.84,20087.17,20042.53,20045.09,762.35902,,,,,
1663205100000,20046.41,20128.43,20044.62,20120.15,993.15351,,,,,
1663205400000,20119.05,20166.0,20105.73,20134.44,1039.53602,,,,,
1663205700000,20134.44,20134.44,20086.29,20109.22,977.30991,,,,,
1663206000000,20109.22,20157.87,20108.59,20147.77,853.23643,,,,,
1663206300000,20146.57,20169.78,20142.73,20165.74,628.16667,,,,,
1663206600000,20165.74,20179.17,20144.19,20172.79,858.40851,,,,,
1663206900000,20172.11,20199.0,20160.55,20194.61,795.33688,,,,,
1663207200000,20194.61,20197.23,20148.94,20161.52,879.64538,,,,,
1663207500000,20162.62,20170.33,20123.62,20131.01,812.47607,,,,,
1663207800000,20131.52,20139.39,20114.74,20127.64,608.04263,,,,,
1663208100000,20127.64,20134.95,20052.1,20054.1,1011.87689,,,,,
1663208400000,20054.1,20103.17,20015.81,20058.47,1201.04971,,,,,
1663208700000,20058.47,20099.98,20042.9,20059.94,984.15456,,,,,
1663209000000,20059.94,20100.0,20034.57,20094.76,759.97607,,,,,
1663209300000,20094.76,20096.51,20062.3,20067.23,584.94422,,,,,
1663209600000,20067.23,20078.63,20055.78,20058.08,637.6071,,,,,
1663209900000,20058.08,20068.09,20046.79,20056.88,706.86375,,,,,
1663210200000,20056.73,20096.19,20051.97,20070.28,792.58678,,,,,
1663210500000,20070.28,20109.74,20067.46,20098.45,653.37543,,,,,
1663210800000,20098.45,20107.99,19920.0,19958.69,1834.57867,,,,,
1663211100000,19958.7,20081.74,19930.0,20075.16,1595.41732,,,,,
1663211400000,20075.16,20087.0,20000.0,20008.02,957.95042,,,,,
1663211700000,20006.72,20036.0,19963.65,20023.17,1100.97701,,,,,
1663212000000,20024.34,20080.0,20018.14,20055.45,1304.03378,,,,,
1663212300000,20056.59,20072.11,20020.4,20039.19,1155.02459,,,,,
1663212600000,20039.19,20049.33,19979.56,19997.63,1165.40851,,,,,
1663212900000,19996.61,20031.15,19982.59,20024.62,1020.61107,,,,,
1663213200000,20024.79,20033.01,19999.0,20005.92,877.69491,,,,,
1663213500000,20005.92,20057.46,19990.0,20018.64,1841.21948,,,,,
1663213800000,20019.93,20029.99,19984.72,19997.57,1020.29441,,,,,
1663214100000,19997.57,20031.7,19993.16,20023.59,931.24738,,,,,
1663214400000,20023.59,20079.25,20002.23,20064.46,1341.94873,,,,,
1663214700000,20065.44,20092.66,20020.34,20026.46,1149.05489,,,,,
1663215000000,20026.45,20045.0,19984.38,20037.09,1383.82202,,,,,
1663215300000,20037.09,20049.33,20000.99,20008.26,798.73982,,,,,
1663215600000,20008.26,20043.18,20000.69,20026.95,684.95829,,,,,
1663215900000,20026.95,20054.89,20023.69,20034.35,978.87782,,,,,
1663216200000,20034.35,20060.1,20016.36,20047.52,757.14322,,,,,
1663216500000,20047.52,20056.75,19976.01,19990.0,1251.68362,,,,,
1663216800000,19989.4,20012.08,19955.43,20006.97,1263.39678,,,,,
1663217100000,20006.35,20052.33,19993.9,20045.57,1044.84945,,,,,
1663217400000,20045.57,20060.1,20036.38,20052.83,996.48276,,,,,
1663217700000,20052.83,20058.13,20023.76,20025.33,716.67934,,,,,
1663218000000,20025.91,20043.76,20014.36,20034.76,688.55485,,,,,
1663218300000,20033.98,20057.93,20024.0,20057.56,693.64462,,,,,
1663218600000,20056.7,20062.31,20002.0,20021.39,1104.15895,,,,,
1663218900000,20021.39,20056.03,20017.41,20052.33,819.45327,,,,,
1663219200000,20051.39,20091.73,20043.31,20087.05,775.36533,,,,,
1663219500000,20087.05,20110.44,20084.07,20105.04,917.28328,,,,,
1663219800000,20103.61,20195.0,20100.28,20161.66,1643.1066,,,,,
1663220100000,20162.48,20170.38,20120.02,20127.41,809.62423,,,,,
1663220400000,20128.54,20146.02,20089.75,20091.4,937.48111,,,,,
1663220700000,20091.4,20144.04,20073.4,20137.16,970.96707,,,,,
1663221000000,20137.33,20154.57,20097.7,20126.23,859.7179,,,,,
1663221300000,20126.23,20147.19,20107.26,20145.89,965.09188,,,,,
1663221600000,20145.82,20156.44,20101.57,20131.87,1102.6468,,,,,
1663221900000,20131.87,20136.2,20106.69,20112.92,760.02525,,,,,
1663222200000,20112.92,20113.64,19980.0,20039.45,2505.84972,,,,,
1663222500000,20039.5,20052.61,19999.41,20044.25,1765.6298,,,,,
1663222800000,20044.25,20059.94,19987.4,20020.22,1866.74394,,,,,
1663223100000,20021.55,20110.34,20011.01,20089.46,1662.9407,,,,,
1663223400000,20089.46,20108.06,20060.38,20066.57,1353.65049,,,,,
1663223700000,20066.57,20123.01,20021.0,20045.37,2350.33479,,,,,
1663224000000,20045.13,20184.78,19996.96,20121.67,2935.72067,,,,,
1663224300000,20120.02,20313.59,20110.0,20169.6,4067.37892,,,,,
1663224600000,20175.89,20185.27,20103.96,20147.08,2204.25184,,,,,
1663224900000,20148.63,20152.58,20008.0,20100.14,2496.71332,,,,,
1663225200000,20098.77,20126.5,20063.2,20119.91,1859.06171,,,,,
1663225500000,20119.09,20184.6,20115.83,20160.62,1795.83223,,,,,
1663225800000,20161.45,20220.87,20159.22,20215.68,1517.9214,,,,,
1663226100000,20215.68,20300.0,20203.41,20294.24,2607.4566,,,,,
1663226400000,20294.27,20330.24,20216.63,20217.94,2595.64205,,,,,
1663226700000,20217.94,20267.83,20196.92,20220.15,1536.37853,,,,,
1663227000000,20220.15,20230.0,20185.04,20201.23,1350.38171,,,,,
1663227300000,20201.23,20201.44,20120.43,20126.67,1830.26042,,,,,
1663227600000,20125.1,20178.67,20122.05,20159.86,970.0597,,,,,
1663227900000,20158.82,20204.23,20138.36,20181.11,1336.66643,,,,,
1663228200000,20180.56,20228.78,20180.04,20203.08,1155.2708,,,,,
1663228500000,20203.84,20209.79,20155.0,20204.23,1023.19652,,,,,
1663229100000,20186.1,20207.0,20141.37,20154.72,1114.71904,,,,,
1663229400000,20154.72,20166.06,20147.59,20150.89,841.1728,,,,,
1663229700000,20150.89,20161.91,20122.14,20126.08,1437.69109,,,,,
1663230000000,20126.08,20128.44,20080.9,20088.03,1424.65765,,,,,
1663230300000,20089.02,20093.93,20025.0,20033.96,1899.03894,,,,,
1663230600000,20033.96,20114.24,20029.12,20112.67,1253.26426,,,,,
1663230900000,20111.25,20123.77,20060.52,20112.61,1463.82238,,,,,
1663231200000,20111.34,20124.46,20089.66,20106.6,946.29847,,,,,
1663231500000,20108.09,20108.09,20041.42,20095.67,1220.58399,,,,,
1663231800000,20095.67,20148.82,20094.65,20133.35,1198.30505,,,,,
1663232100000,20133.35,20171.83,20128.69,20149.31,1108.72528,,,,,
1663232400000,20149.31,20159.06,20102.76,20150.41,1171.64657,,,,,
1663232700000,20149.63,20164.03,20127.1,20136.32,817.24359,,,,,
1663233000000,20136.32,20143.85,20114.28,20138.07,807.99443,,,,,
1663233300000,20138.07,20144.57,20111.75,20127.71,888.69995,,,,,
1663233600000,20128.29,20131.97,20111.13,20121.25,813.3347,,,,,
1663233900000,20122.41,20132.11,20052.6,20064.84,1533.90276,,,,,
1663234200000,20064.84,20161.24,20059.29,20152.33,1373.7028,,,,,
1663234500000,20152.33,20199.75,20133.25,20174.35,1040.39472,,,,,
1663234800000,20174.35,20180.58,20154.39,20163.41,964.77122,,,,,
1663235100000,20163.41,20170.07,20138.62,20157.65,751.89527,,,,,
1663235400000,20157.91,20163.48,20117.1,20128.84,885.44647,,,,,
1663235700000,20129.6,20142.73,20113.88,20132.4,694.15741,,,,,
1663236000000,20133.01,20135.05,20102.8,20125.39,900.19317,,,,,
1663236300000,20124.93,20174.72,20124.16,20161.94,989.52149,,,,,
1663236600000,20162.57,20182.33,20150.84,20174.52,677.00921,,,,,
1663236900000,20174.52,20198.89,20167.02,20184.31,695.24803,,,,,
1663237200000,20184.31,20204.9,20168.0,20195.64,702.02083,,,,,
1663237500000,20195.64,20209.97,20184.38,20191.25,621.8519,,,,,
1663237800000,20191.91,20197.29,20141.41,20147.52,940.06996,,,,,
1663238100000,20147.52,20162.35,20130.0,20143.1,837.29136,,,,,
1663238400000,20143.1,20148.62,20103.4,20132.94,1050.91473,,,,,
1663238700000,20132.55,20158.48,20122.67,20151.23,950.31182,,,,,
1663239000000,20151.23,20154.99,20118.05,20137.86,885.85712,,,,,
1663239300000,20138.83,20159.92,20119.79,20155.71,938.22762,,,,,
1663239600000,20154.89,20165.3,20114.43,20120.37,893.04126,,,,,
1663239900000,20120.37,20122.52,20085.97,20109.16,1233.78255,,,,,
1663240200000,20109.63,20124.94,20093.97,20114.93,723.31881,,,,,
1663240500000,20114.93,20165.0,20113.59,20149.67,1061.81746,,,,,
1663240800000,20149.67,20167.27,20128.0,20163.19,876.92371,,,,,
1663241100000,20163.19,20200.0,20149.1,20186.59,1267.77911,,,,,
1663241400000,20186.59,20197.22,20164.2,20179.42,852.52522,,,,,
1663241700000,20178.33,20184.35,20157.96,20163.61,592.3719,,,,,
1663242000000,20163.61,20173.05,20137.0,20143.98,886.32674,,,,,
1663242300000,20143.98,20165.0,20140.0,20156.4,644.30231,,,,,
1663242600000,20157.34,20163.35,20139.16,20152.27,760.95717,,,,,
1663242900000,20153.03,20164.95,20145.78,20148.35,792.17787,,,,,
1663243200000,20149.59,20166.51,20117.39,20126.94,1169.40941,,,,,
1663243500000,20126.94,20143.95,20120.55,20124.3,873.34249,,,,,
1663243800000,20124.3,20173.13,20124.22,20160.14,776.26918,,,,,
1663244100000,20160.14,20163.6,20120.91,20139.15,723.77503,,,,,
1663244400000,20139.15,20139.24,20118.0,20126.69,693.41257,,,,,
1663244700000,20127.2,20137.14,20060.0,20084.01,1020.8235,,,,,
1663245000000,20082.79,20194.12,20073.88,20109.54,2312.2765,,,,,
1663245300000,20110.89,20170.0,20070.0,20168.39,1852.05303,,,,,
1663245600000,20168.39,20169.34,20112.72,20131.22,1400.92936,,,,,
1663245900000,20131.22,20153.16,20118.0,20147.97,1047.44283,,,,,
1663246200000,20146.66,20164.01,20136.35,20149.12,1086.23057,,,,,
1663246500000,20150.09,20160.0,20120.0,20126.84,855.15468,,,,,
1663246800000,20125.65,20141.19,20110.0,20123.49,745.39051,,,,,
1663247100000,20123.49,20134.29,20098.85,20117.42,920.23803,,,,,
1663247400000,20117.42,20129.02,20091.85,20121.96,640.88901,,,,,
1663247700000,20121.96,20139.65,20019.44,20026.51,1413.80624,,,,,
1663248000000,20025.4,20056.59,19991.91,20036.0,1777.92404,,,,,
1663248300000,20036.88,20055.69,19990.66,20028.44,1274.06789,,,,,
1663248600000,20026.74,20074.39,19996.57,20058.47,1672.96055,,,,,
1663248900000,20059.53,20087.48,19985.3,20007.35,1828.57938,,,,,
1663249200000,20005.17,20095.95,20001.54,20059.33,1553.42112,,,,,
1663249500000,20058.17,20118.99,20045.23,20116.29,1541.78992,,,,,
1663249800000,20117.28,20148.86,20088.71,20130.89,1635.09246,,,,,
1663250100000,20130.89,20145.87,20098.04,20119.47,1112.09621,,,,,
1663250400000,20119.47,20169.99,20117.47,20127.45,1552.21942,,,,,
1663250700000,20126.63,20150.7,20112.84,20116.33,977.44308,,,,,
1663251000000,20117.63,20132.26,20100.96,20116.63,1257.91274,,,,,
1663251300000,20117.44,20169.22,20114.32,20156.82,1229.33366,,,,,
1663251600000,20156.82,20175.4,20077.45,20101.06,1702.75625,,,,,
1663251900000,20100.82,20101.06,20021.47,20040.99,1480.03426,,,,,
1663252200000,20040.99,20081.51,19939.13,19972.53,2151.37259,,,,,
1663252500000,19972.53,19977.41,19818.28,19830.76,3338.6753,,,,,
1663252800000,19830.76,19850.97,19757.0,19839.45,2971.08186,,,,,
1663253100000,19839.45,19928.66,19790.92,19796.18,2513.05557,,,,,
1663253400000,19796.18,19804.37,19643.01,19678.12,3391.39051,,,,,
1663253700000,19682.83,19755.74,19666.33,19703.51,2574.97247,,,,,
1663254000000,19706.02,19754.59,19673.52,19731.16,2470.07009,,,,,
1663254300000,19728.98,19746.48,19671.06,19682.85,1791.02501,,,,,
1663254600000,19682.85,19712.0,19588.0,19672.06,2795.51768,,,,,
1663254900000,19672.06,19721.24,19497.0,19712.11,4423.42518,,,,,
1663255200000,19710.91,19789.71,19665.34,19743.22,2229.5404,,,,,
1663255500000,19743.22,19755.5,19680.02,19751.31,1845.23239,,,,,
1663255800000,19752.09,19848.0,19721.08,19834.71,2448.65929,,,,,
1663256100000,19835.8,19840.05,19771.87,19776.42,1928.43355,,,,,
1663256400000,19778.32,19836.99,19774.51,19804.94,1862.39734,,,,,
1663256700000,19806.24,19839.58,19759.0,19767.16,1586.67328,,,,,
1663257000000,19765.49,19771.02,19702.08,19723.52,1561.02627,,,,,
1663257300000,19722.34,19748.02,19692.56,19737.36,1443.38568,,,,,
1663257900000,19724.58,19725.41,19672.93,19682.67,1100.38938,,,,,
1663258200000,19682.67,19699.43,19644.1,19657.78,1326.5357,,,,,
1663258500000,19658.84,19748.56,19657.79,19743.92,1438.51156,,,,,
1663258800000,19744.33,19821.05,19719.52,19816.37,1800.06497,,,,,
1663259100000,19815.09,19830.0,19772.41,19787.21,1435.17315,,,,,
1663259400000,19786.0,19869.71,19780.55,19857.61,1577.69554,,,,,
1663259700000,19858.52,19871.72,19811.15,19838.54,1191.08203,,,,,
1663260000000,19838.54,19873.79,19833.69,19847.25,1049.76805,,,,,
1663260300000,19846.47,19861.41,19827.31,19851.52,876.13911,,,,,
1663260600000,19852.91,19863.45,19811.95,19837.09,1297.37738,,,,,
1663260900000,19837.09,19867.51,19810.52,19864.16,921.74657,,,,,
1663261200000,19864.74,19947.56,19857.0,19914.1,1981.73581,,,,,
1663261500000,19912.5,19923.71,19869.76,19883.03,1150.72239,,,,,
1663261800000,19883.03,19901.28,19852.58,19876.87,1161.57892,,,,,
1663262100000,19875.15,19905.91,19857.64,19885.25,1048.12236,,,,,
1663262400000,19885.25,19904.4,19865.0,19886.21,947.64305,,,,,
1663262700000,19886.22,19931.41,19868.19,19883.85,1144.78197,,,,,
1663263000000,19885.41,19889.64,19834.7,19850.04,1209.53107,,,,,
1663263300000,19849.19,19856.95,19820.0,19835.61,1021.89643,,,,,
1663263600000,19834.89,19849.0,19816.52,19826.51,735.64506,,,,,
1663263900000,19826.51,19842.24,19790.92,19800.16,966.24868,,,,,
1663264200000,19800.15,19824.11,19790.03,19808.58,886.20259,,,,,
1663264500000,19808.58,19846.62,19808.33,19829.86,655.90173,,,,,
1663264800000,19829.86,19834.92,19744.69,19752.93,1245.3068,,,,,
1663265100000,19752.93,19787.71,19744.71,19780.39,899.64505,,,,,
1663265400000,19781.28,19816.78,19777.37,19804.18,818.4289,,,,,
1663265700000,19804.8,19839.1,19785.66,19821.72,716.69949,,,,,
1663266000000,19820.35,19825.66,19799.5,19813.62,657.54692,,,,,
1663266300000,19814.77,19853.0,19809.46,19850.06,715.93553,,,,,
1663266600000,19850.06,19880.0,19836.21,19846.66,800.60481,,,,,
1663266900000,19846.66,19860.85,19819.49,19849.7,809.89994,,,,,
1663267200000,19850.71,19855.0,19824.9,19851.22,635.9602,,,,,
1663267500000,19851.22,19852.69,19764.57,19765.77,954.27511,,,,,
1663267800000,19765.77,19782.11,19726.53,19761.69,1033.89283,,,,,
1663268100000,19761.69,19769.27,19745.22,19762.28,866.32848,,,,,
1663268400000,19762.28,19778.17,19733.65,19749.94,998.62241,,,,,
1663268700000,19749.94,19765.23,19720.0,19728.23,968.8186,,,,,
1663269000000,19728.23,19734.28,19696.44,19717.24,1175.65948,,,,,
1663269300000,19718.42,19735.29,19700.0,19711.59,850.823,,,,,
1663269600000,19712.79,19735.6,19670.0,19734.59,1043.51162,,,,,
1663269900000,19734.63,19753.78,19700.61,19710.41,1010.09916,,,,,
1663270200000,19710.41,19754.99,19701.74,19746.52,872.60321,,,,,
1663270500000,19746.52,19771.29,19732.28,19768.23,899.1491,,,,,
1663270800000,19769.32,19804.0,19758.5,19792.22,895.15365,,,,,
1663271100000,19792.22,19827.0,19785.25,19797.86,1032.07262,,,,,
1663271400000,19797.86,19844.0,19749.62,19800.91,1380.66676,,,,,
1663271700000,19802.05,19823.63,19774.43,19782.36,951.90278,,,,,
1663272000000,19780.71,19847.0,19780.69,19826.02,918.37069,,,,,
1663272300000,19824.59,19848.26,19821.16,19827.11,646.35658,,,,,
1663272600000,19828.01,19850.0,19826.65,19839.67,494.73344,,,,,
1663272900000,19838.69,19850.0,19800.0,19807.48,632.8906,,,,,
1663273200000,19807.48,19831.02,19802.1,19823.45,528.94324,,,,,
1663273500000,19824.15,19827.86,19807.11,19824.76,523.57825,,,,,
1663273800000,19824.76,19829.24,19769.26,19772.66,930.92823,,,,,
1663274100000,19773.86,19782.6,19755.8,19773.35,600.65968,,,,,
1663274400000,19772.07,19802.36,19763.11,19791.55,585.19841,,,,,
1663274700000,19792.19,19800.83,19779.92,19789.22,603.21639,,,,,
1663275000000,19790.52,19817.79,19787.63,19810.29,459.75402,,,,,
1663275300000,19810.29,19855.42,19809.13,19850.32,546.53528,,,,,
1663275600000,19849.1,19850.32,19817.91,19829.91,478.95061,,,,,
1663275900000,19829.14,19843.66,19823.13,19834.72,398.21615,,,,,
1663276200000,19834.72,19859.67,19830.0,19852.47,498.85817,,,,,
1663276500000,19851.64,19874.22,19845.0,19866.36,390.00871,,,,,
1663276800000,19866.21,19879.0,19857.23,19864.21,396.41518,,,,,
1663277100000,19864.07,19894.99,19861.81,19890.63,465.42552,,,,,
1663277400000,19890.63,19894.98,19842.14,19846.18,380.11098,,,,,
1663277700000,19846.7,19879.24,19846.04,19873.39,431.96474,,,,,
1663278000000,19872.81,19873.39,19846.08,19859.44,353.90996,,,,,
1663278300000,19860.06,19860.97,19785.57,19797.08,469.4646,,,,,
1663278600000,19795.94,19842.92,19784.27,19815.55,458.97881,,,,,
1663278900000,19815.55,19839.33,19808.99,19828.85,280.09475,,,,,
1663279200000,19829.55,19830.68,19763.75,19785.98,910.13487,,,,,
1663279500000,19785.28,19800.0,19738.6,19789.27,1091.89005,,,,,
1663279800000,19790.0,19797.99,19766.57,19784.25,815.07922,,,,,
1663280100000,19785.51,19795.69,19746.03,19788.97,1031.5154,,,,,
1663280400000,19788.97,19819.56,19780.43,19796.22,870.14276,,,,,
1663280700000,19797.18,19817.82,19783.13,19786.45,612.66154,,,,,
1663281000000,19786.45,19809.76,19785.24,19791.96,608.37715,,,,,
1663281300000,19793.4,19793.44,19700.0,19723.62,1510.66433,,,,,
1663281600000,19723.62,19729.9,19680.0,19697.78,1138.85021,,,,,
1663281900000,19697.78,19712.75,19654.49,19660.99,1061.16447,,,,,
1663282200000,19660.99,19683.9,19638.16,19650.46,1389.88404,,,,,
1663282500000,19650.46,19741.09,19578.0,19729.11,1871.90248,,,,,
1663282800000,19729.11,19758.95,19713.75,19744.11,955.03934,,,,,
1663283100000,19744.59,19745.17,19634.7,19645.65,1149.45934,,,,,
1663283400000,19645.65,19698.24,19638.67,19677.56,797.50292,,,,,
1663283700000,19677.56,19693.54,19639.72,19684.48,863.6516,,,,,
1663284000000,19683.7,19735.0,19683.08,19715.97,961.06089,,,,,
1663284300000,19715.97,19723.02,19688.33,19709.07,739.75019,,,,,
1663284600000,19710.32,19714.42,19645.1,19650.05,1094.12599,,,,,
1663284900000,19650.05,19728.28,19646.23,19719.85,794.8989,,,,,
1663285200000,19719.85,19723.39,19680.48,19717.95,814.74486,,,,,
1663285500000,19717.07,19734.66,19698.73,19733.07,679.5308,,,,,
1663285800000,19732.22,19735.3,19655.0,19672.37,902.01618,,,,,
1663286100000,19670.05,19707.64,19663.56,19701.88,618.13081,,,,,
1663286700000,19690.33,19720.0,19632.74,19717.44,1269.90481,,,,,
1663287000000,19716.2,19719.73,19661.25,19669.36,831.45671,,,,,
1663287300000,19670.5,19686.18,19582.05,19611.65,1840.08285,,,,,
1663287600000,19611.65,19724.82,19590.72,19694.54,1450.30957,,,,,
1663287900000,19693.64,19760.35,19693.58,19756.8,1504.62887,,,,,
1663288200000,19755.87,19760.72,19720.51,19723.61,1146.22472,,,,,
1663288500000,19723.17,19741.57,19675.46,19697.5,1192.74709,,,,,
1663288800000,19698.6,19743.74,19691.65,19731.31,997.30918,,,,,
1663289100000,19731.31,19755.57,19708.79,19746.81,1005.86871,,,,,
1663289400000,19745.97,19781.03,19737.62,19772.63,1023.17533,,,,,
1663289700000,19772.63,19788.74,19761.21,19786.41,806.49091,,,,,
1663290000000,19787.46,19798.87,19769.33,19785.78,845.04982,,,,,
1663290300000,19786.96,19814.99,19764.0,19774.95,1004.18356,,,,,
1663290600000,19774.95,19788.18,19756.54,19781.47,708.53946,,,,,
1663290900000,19781.47,19787.66,19758.46,19785.55,575.37981,,,,,
1663291200000,19785.44,19789.7,19770.61,19785.52,586.55289,,,,,
1663291500000,19785.52,19797.93,19770.81,19791.68,633.64548,,,,,
1663291800000,19792.68,19803.99,19769.02,19773.16,686.89147,,,,,
1663292100000,19773.74,19785.3,19750.39,19777.23,690.35737,,,,,
1663292400000,19777.23,19781.96,19750.6,19761.19,618.79988,,,,,
1663292700000,19761.92,19772.83,19727.41,19736.54,792.29572,,,,,
1663293000000,19737.31,19738.81,19705.71,19714.34,924.74824,,,,,
1663293300000,19714.34,19737.96,19706.09,19729.12,675.58339,,,,,
1663293600000,19730.1,19757.06,19713.03,19725.73,957.42016,,,,,
1663293900000,19725.73,19752.02,19725.44,19727.22,883.32795,,,,,
1663294200000,19728.11,19742.84,19707.95,19715.86,834.96812,,,,,
1663294500000,19715.86,19744.79,19701.67,19737.6,706.78074,,,,,
1663294800000,19737.79,19749.95,19729.84,19743.23,541.74041,,,,,
1663295100000,19743.23,19745.49,19725.77,19736.64,501.36638,,,,,
1663295400000,19735.65,19768.09,19727.54,19762.78,712.62039,,,,,
1663295700000,19763.31,19769.19,19675.79,19689.54,991.07363,,,,,
1663296000000,19688.89,19728.35,19678.08,19691.69,942.54821,,,,,
1663296300000,19691.69,19718.05,19679.42,19707.81,811.33271,,,,,
1663296600000,19706.82,19748.21,19704.53,19744.46,847.79026,,,,,
1663296900000,19745.26,19752.25,19732.59,19749.5,666.27553,,,,,
1663297200000,19749.49,19754.91,19740.4,19746.64,523.41916,,,,,
1663297500000,19746.64,19750.0,19690.0,19708.78,827.75763,,,,,
1663297800000,19708.78,19716.54,19694.24,19702.56,522.6453,,,,,
1663298100000,19702.56,19717.0,19699.01,19706.2,521.17207,,,,,
1663298400000,19705.19,19732.5,19698.42,19712.41,671.36359,,,,,
1663298700000,19711.86,19748.91,19708.0,19727.34,611.23036,,,,,
