symbol,baseVolume,quoteVolume,openInterestAmount,openInterestValue,timestamp,datetime,info,CMCCirculatingSupply
BTC/USDT:USDT,95452.584,10864844320.565575,95452.584,10864844320.565575,1757518200000,2025-09-10T15:30:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '95452.58400000', 'sumOpenInterestValue': '10864844320.56557500', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757518200000'}",19918681.00000000
BTC/USDT:USDT,95451.116,10862251094.7956,95451.116,10862251094.7956,1757518500000,2025-09-10T15:35:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '95451.11600000', 'sumOpenInterestValue': '10862251094.79560000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757518500000'}",19918681.00000000
BTC/USDT:USDT,95473.935,10864218558.28596,95473.935,10864218558.28596,1757518800000,2025-09-10T15:40:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '95473.93500000', 'sumOpenInterestValue': '10864218558.28596000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757518800000'}",19918681.00000000
BTC/USDT:USDT,95472.362,10869108335.3072,95472.362,10869108335.3072,1757519100000,2025-09-10T15:45:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '95472.36200000', 'sumOpenInterestValue': '10869108335.30720000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757519100000'}",19918681.00000000
BTC/USDT:USDT,95442.866,10865065692.660635,95442.866,10865065692.660635,1757519400000,2025-09-10T15:50:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '95442.86600000', 'sumOpenInterestValue': '10865065692.66063500', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757519400000'}",19918681.00000000
BTC/USDT:USDT,95499.237,10875510959.606596,95499.237,10875510959.606596,1757519700000,2025-09-10T15:55:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '95499.23700000', 'sumOpenInterestValue': '10875510959.60659600', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757519700000'}",19918681.00000000
BTC/USDT:USDT,95581.497,10876226069.979923,95581.497,10876226069.979923,1757520000000,2025-09-10T16:00:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '95581.49700000', 'sumOpenInterestValue': '10876226069.97992300', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757520000000'}",19918681.00000000
BTC/USDT:USDT,95621.161,10880751034.4222,95621.161,10880751034.4222,1757520300000,2025-09-10T16:05:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '95621.16100000', 'sumOpenInterestValue': '10880751034.42220000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757520300000'}",19918681.00000000
BTC/USDT:USDT,95654.011,10879907215.3653,95654.011,10879907215.3653,1757520600000,2025-09-10T16:10:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '95654.01100000', 'sumOpenInterestValue': '10879907215.36530000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757520600000'}",19918681.00000000
BTC/USDT:USDT,95662.974,10876899276.3948,95662.974,10876899276.3948,1757520900000,2025-09-10T16:15:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '95662.97400000', 'sumOpenInterestValue': '10876899276.39480000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757520900000'}",19918681.00000000
BTC/USDT:USDT,95622.666,10865603537.58,95622.666,10865603537.58,1757521200000,2025-09-10T16:20:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '95622.66600000', 'sumOpenInterestValue': '10865603537.58000000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757521200000'}",19918681.00000000
BTC/USDT:USDT,95547.802,10863307348.39,95547.802,10863307348.39,1757521500000,2025-09-10T16:25:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '95547.80200000', 'sumOpenInterestValue': '10863307348.39000000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757521500000'}",19918681.00000000
BTC/USDT:USDT,95440.526,10846205730.282438,95440.526,10846205730.282438,1757521800000,2025-09-10T16:30:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '95440.52600000', 'sumOpenInterestValue': '10846205730.28243800', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757521800000'}",19918681.00000000
BTC/USDT:USDT,95229.921,10817602321.850327,95229.921,10817602321.850327,1757522100000,2025-09-10T16:35:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '95229.92100000', 'sumOpenInterestValue': '10817602321.85032700', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757522100000'}",19918681.00000000
BTC/USDT:USDT,95244.088,10816911623.295162,95244.088,10816911623.295162,1757522400000,2025-09-10T16:40:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '95244.08800000', 'sumOpenInterestValue': '10816911623.29516200', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757522400000'}",19918681.00000000
BTC/USDT:USDT,95226.447,10825180815.289274,95226.447,10825180815.289274,1757522700000,2025-09-10T16:45:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '95226.44700000', 'sumOpenInterestValue': '10825180815.28927400', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757522700000'}",19918681.00000000
BTC/USDT:USDT,95221.786,10818613694.2114,95221.786,10818613694.2114,1757523000000,2025-09-10T16:50:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '95221.78600000', 'sumOpenInterestValue': '10818613694.21140000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757523000000'}",19918681.00000000
BTC/USDT:USDT,95138.586,10808882991.97783,95138.586,10808882991.97783,1757523300000,2025-09-10T16:55:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '95138.58600000', 'sumOpenInterestValue': '10808882991.97783000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757523300000'}",19918681.00000000
BTC/USDT:USDT,95055.429,10810274179.021317,95055.429,10810274179.021317,1757523600000,2025-09-10T17:00:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '95055.42900000', 'sumOpenInterestValue': '10810274179.02131700', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757523600000'}",19918681.00000000
BTC/USDT:USDT,94955.472,10811298769.457296,94955.472,10811298769.457296,1757523900000,2025-09-10T17:05:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94955.47200000', 'sumOpenInterestValue': '10811298769.45729600', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757523900000'}",19918681.00000000
BTC/USDT:USDT,94973.912,10813606154.2344,94973.912,10813606154.2344,1757524200000,2025-09-10T17:10:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94973.91200000', 'sumOpenInterestValue': '10813606154.23440000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757524200000'}",19918681.00000000
BTC/USDT:USDT,94968.703,10821968612.959,94968.703,10821968612.959,1757524500000,2025-09-10T17:15:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94968.70300000', 'sumOpenInterestValue': '10821968612.95900000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757524500000'}",19918681.00000000
BTC/USDT:USDT,95047.023,10821873449.4363,95047.023,10821873449.4363,1757524800000,2025-09-10T17:20:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '95047.02300000', 'sumOpenInterestValue': '10821873449.43630000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757524800000'}",19918681.00000000
BTC/USDT:USDT,94978.805,10797181054.5195,94978.805,10797181054.5195,1757525100000,2025-09-10T17:25:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94978.80500000', 'sumOpenInterestValue': '10797181054.51950000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757525100000'}",19918681.00000000
BTC/USDT:USDT,94858.443,10761190042.271341,94858.443,10761190042.271341,1757525400000,2025-09-10T17:30:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94858.44300000', 'sumOpenInterestValue': '10761190042.27134100', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757525400000'}",19918681.00000000
BTC/USDT:USDT,94919.765,10776737849.149715,94919.765,10776737849.149715,1757525700000,2025-09-10T17:35:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94919.76500000', 'sumOpenInterestValue': '10776737849.14971500', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757525700000'}",19918681.00000000
BTC/USDT:USDT,94812.979,10759191756.907907,94812.979,10759191756.907907,1757526000000,2025-09-10T17:40:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94812.97900000', 'sumOpenInterestValue': '10759191756.90790700', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757526000000'}",19918681.00000000
BTC/USDT:USDT,94807.025,10770490749.75076,94807.025,10770490749.75076,1757526300000,2025-09-10T17:45:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94807.02500000', 'sumOpenInterestValue': '10770490749.75076000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757526300000'}",19918681.00000000
BTC/USDT:USDT,94834.13,10778384309.452179,94834.13,10778384309.452179,1757526600000,2025-09-10T17:50:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94834.13000000', 'sumOpenInterestValue': '10778384309.45217900', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757526600000'}",19918681.00000000
BTC/USDT:USDT,94856.352,10784401869.799534,94856.352,10784401869.799534,1757526900000,2025-09-10T17:55:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94856.35200000', 'sumOpenInterestValue': '10784401869.79953400', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757526900000'}",19918681.00000000
BTC/USDT:USDT,94856.762,10784755062.26502,94856.762,10784755062.26502,1757527200000,2025-09-10T18:00:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94856.76200000', 'sumOpenInterestValue': '10784755062.26502000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757527200000'}",19918681.00000000
BTC/USDT:USDT,94803.538,10789866767.527636,94803.538,10789866767.527636,1757527500000,2025-09-10T18:05:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94803.53800000', 'sumOpenInterestValue': '10789866767.52763600', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757527500000'}",19918681.00000000
BTC/USDT:USDT,94796.626,10778031717.649305,94796.626,10778031717.649305,1757527800000,2025-09-10T18:10:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94796.62600000', 'sumOpenInterestValue': '10778031717.64930500', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757527800000'}",19918681.00000000
BTC/USDT:USDT,94772.878,10779428258.33992,94772.878,10779428258.33992,1757528100000,2025-09-10T18:15:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94772.87800000', 'sumOpenInterestValue': '10779428258.33992000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757528100000'}",19918681.00000000
BTC/USDT:USDT,94798.634,10764240550.505585,94798.634,10764240550.505585,1757528400000,2025-09-10T18:20:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94798.63400000', 'sumOpenInterestValue': '10764240550.50558500', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757528400000'}",19918681.00000000
BTC/USDT:USDT,94769.927,10756642593.3029,94769.927,10756642593.3029,1757528700000,2025-09-10T18:25:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94769.92700000', 'sumOpenInterestValue': '10756642593.30290000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757528700000'}",19918681.00000000
BTC/USDT:USDT,94592.459,10721936376.442198,94592.459,10721936376.442198,1757529000000,2025-09-10T18:30:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94592.45900000', 'sumOpenInterestValue': '10721936376.44219800', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757529000000'}",19918681.00000000
BTC/USDT:USDT,94577.735,10737013028.063,94577.735,10737013028.063,1757529300000,2025-09-10T18:35:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94577.73500000', 'sumOpenInterestValue': '10737013028.06300000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757529300000'}",19918681.00000000
BTC/USDT:USDT,94632.657,10741610947.0845,94632.657,10741610947.0845,1757529600000,2025-09-10T18:40:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94632.65700000', 'sumOpenInterestValue': '10741610947.08450000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757529600000'}",19918681.00000000
BTC/USDT:USDT,94691.253,10742880466.458845,94691.253,10742880466.458845,1757529900000,2025-09-10T18:45:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94691.25300000', 'sumOpenInterestValue': '10742880466.45884500', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757529900000'}",19918681.00000000
BTC/USDT:USDT,94730.113,10740291805.6914,94730.113,10740291805.6914,1757530200000,2025-09-10T18:50:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94730.11300000', 'sumOpenInterestValue': '10740291805.69140000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757530200000'}",19918681.00000000
BTC/USDT:USDT,94720.424,10747694451.732143,94720.424,10747694451.732143,1757530500000,2025-09-10T18:55:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94720.42400000', 'sumOpenInterestValue': '10747694451.73214300', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757530500000'}",19918681.00000000
BTC/USDT:USDT,94696.865,10754595624.61218,94696.865,10754595624.61218,1757530800000,2025-09-10T19:00:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94696.86500000', 'sumOpenInterestValue': '10754595624.61218000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757530800000'}",19918681.00000000
BTC/USDT:USDT,94733.26,10749278805.614,94733.26,10749278805.614,1757531100000,2025-09-10T19:05:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94733.26000000', 'sumOpenInterestValue': '10749278805.61400000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757531100000'}",19918681.00000000
BTC/USDT:USDT,94761.443,10753357981.0426,94761.443,10753357981.0426,1757531400000,2025-09-10T19:10:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94761.44300000', 'sumOpenInterestValue': '10753357981.04260000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757531400000'}",19918681.00000000
BTC/USDT:USDT,94771.855,10739554475.00704,94771.855,10739554475.00704,1757531700000,2025-09-10T19:15:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94771.85500000', 'sumOpenInterestValue': '10739554475.00704000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757531700000'}",19918681.00000000
BTC/USDT:USDT,94737.283,10730996256.4213,94737.283,10730996256.4213,1757532000000,2025-09-10T19:20:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94737.28300000', 'sumOpenInterestValue': '10730996256.42130000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757532000000'}",19918681.00000000
BTC/USDT:USDT,94687.838,10721058863.9014,94687.838,10721058863.9014,1757532300000,2025-09-10T19:25:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94687.83800000', 'sumOpenInterestValue': '10721058863.90140000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757532300000'}",19918681.00000000
BTC/USDT:USDT,94399.182,10685047514.89218,94399.182,10685047514.89218,1757532600000,2025-09-10T19:30:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94399.18200000', 'sumOpenInterestValue': '10685047514.89218000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757532600000'}",19918681.00000000
BTC/USDT:USDT,94400.372,10685451867.7588,94400.372,10685451867.7588,1757532900000,2025-09-10T19:35:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94400.37200000', 'sumOpenInterestValue': '10685451867.75880000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757532900000'}",19918681.00000000
BTC/USDT:USDT,94516.83,10699689640.19046,94516.83,10699689640.19046,1757533200000,2025-09-10T19:40:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94516.83000000', 'sumOpenInterestValue': '10699689640.19046000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757533200000'}",19918681.00000000
BTC/USDT:USDT,94480.526,10717833077.2296,94480.526,10717833077.2296,1757533500000,2025-09-10T19:45:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94480.52600000', 'sumOpenInterestValue': '10717833077.22960000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757533500000'}",19918681.00000000
BTC/USDT:USDT,94455.349,10710953210.553,94455.349,10710953210.553,1757533800000,2025-09-10T19:50:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94455.34900000', 'sumOpenInterestValue': '10710953210.55300000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757533800000'}",19918681.00000000
BTC/USDT:USDT,94465.249,10704327920.580383,94465.249,10704327920.580383,1757534100000,2025-09-10T19:55:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94465.24900000', 'sumOpenInterestValue': '10704327920.58038300', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757534100000'}",19918681.00000000
BTC/USDT:USDT,94452.787,10724943948.8334,94452.787,10724943948.8334,1757534400000,2025-09-10T20:00:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94452.78700000', 'sumOpenInterestValue': '10724943948.83340000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757534400000'}",19918681.00000000
BTC/USDT:USDT,94422.483,10721795693.8779,94422.483,10721795693.8779,1757534700000,2025-09-10T20:05:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94422.48300000', 'sumOpenInterestValue': '10721795693.87790000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757534700000'}",19918681.00000000
BTC/USDT:USDT,94011.517,10686202080.341125,94011.517,10686202080.341125,1757535000000,2025-09-10T20:10:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '94011.51700000', 'sumOpenInterestValue': '10686202080.34112500', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757535000000'}",19918681.00000000
BTC/USDT:USDT,93981.928,10678339437.6736,93981.928,10678339437.6736,1757535300000,2025-09-10T20:15:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93981.92800000', 'sumOpenInterestValue': '10678339437.67360000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757535300000'}",19918681.00000000
BTC/USDT:USDT,93982.795,10682989635.490013,93982.795,10682989635.490013,1757535600000,2025-09-10T20:20:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93982.79500000', 'sumOpenInterestValue': '10682989635.49001300', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757535600000'}",19918681.00000000
BTC/USDT:USDT,93924.266,10683045908.06073,93924.266,10683045908.06073,1757535900000,2025-09-10T20:25:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93924.26600000', 'sumOpenInterestValue': '10683045908.06073000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757535900000'}",19918681.00000000
BTC/USDT:USDT,93827.118,10667188356.430866,93827.118,10667188356.430866,1757536200000,2025-09-10T20:30:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93827.11800000', 'sumOpenInterestValue': '10667188356.43086600', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757536200000'}",19918681.00000000
BTC/USDT:USDT,93829.727,10659967135.5519,93829.727,10659967135.5519,1757536500000,2025-09-10T20:35:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93829.72700000', 'sumOpenInterestValue': '10659967135.55190000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757536500000'}",19918681.00000000
BTC/USDT:USDT,93789.102,10659093926.6592,93789.102,10659093926.6592,1757536800000,2025-09-10T20:40:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93789.10200000', 'sumOpenInterestValue': '10659093926.65920000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757536800000'}",19918681.00000000
BTC/USDT:USDT,93731.417,10656859067.8069,93731.417,10656859067.8069,1757537100000,2025-09-10T20:45:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93731.41700000', 'sumOpenInterestValue': '10656859067.80690000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757537100000'}",19918681.00000000
BTC/USDT:USDT,93781.343,10651497375.254,93781.343,10651497375.254,1757537400000,2025-09-10T20:50:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93781.34300000', 'sumOpenInterestValue': '10651497375.25400000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757537400000'}",19918681.00000000
BTC/USDT:USDT,93768.548,10648297829.203213,93768.548,10648297829.203213,1757537700000,2025-09-10T20:55:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93768.54800000', 'sumOpenInterestValue': '10648297829.20321300', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757537700000'}",19918681.00000000
BTC/USDT:USDT,93765.978,10643055573.504076,93765.978,10643055573.504076,1757538000000,2025-09-10T21:00:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93765.97800000', 'sumOpenInterestValue': '10643055573.50407600', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757538000000'}",19918681.00000000
BTC/USDT:USDT,93733.244,10652558658.236517,93733.244,10652558658.236517,1757538300000,2025-09-10T21:05:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93733.24400000', 'sumOpenInterestValue': '10652558658.23651700', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757538300000'}",19918681.00000000
BTC/USDT:USDT,93743.307,10661332561.803,93743.307,10661332561.803,1757538600000,2025-09-10T21:10:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93743.30700000', 'sumOpenInterestValue': '10661332561.80300000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757538600000'}",19918681.00000000
BTC/USDT:USDT,93731.501,10652013326.4939,93731.501,10652013326.4939,1757538900000,2025-09-10T21:15:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93731.50100000', 'sumOpenInterestValue': '10652013326.49390000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757538900000'}",19918681.00000000
BTC/USDT:USDT,93706.054,10653849444.157482,93706.054,10653849444.157482,1757539200000,2025-09-10T21:20:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93706.05400000', 'sumOpenInterestValue': '10653849444.15748200', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757539200000'}",19918681.00000000
BTC/USDT:USDT,93695.106,10648767360.2604,93695.106,10648767360.2604,1757539500000,2025-09-10T21:25:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93695.10600000', 'sumOpenInterestValue': '10648767360.26040000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757539500000'}",19918681.00000000
BTC/USDT:USDT,93688.168,10647332384.612,93688.168,10647332384.612,1757539800000,2025-09-10T21:30:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93688.16800000', 'sumOpenInterestValue': '10647332384.61200000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757539800000'}",19918681.00000000
BTC/USDT:USDT,93629.58,10642668373.524,93629.58,10642668373.524,1757540100000,2025-09-10T21:35:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93629.58000000', 'sumOpenInterestValue': '10642668373.52400000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757540100000'}",19918681.00000000
BTC/USDT:USDT,93612.909,10640989837.10849,93612.909,10640989837.10849,1757540400000,2025-09-10T21:40:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93612.90900000', 'sumOpenInterestValue': '10640989837.10849000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757540400000'}",19918681.00000000
BTC/USDT:USDT,93597.252,10647201413.8048,93597.252,10647201413.8048,1757540700000,2025-09-10T21:45:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93597.25200000', 'sumOpenInterestValue': '10647201413.80480000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757540700000'}",19918681.00000000
BTC/USDT:USDT,93579.685,10644614784.767265,93579.685,10644614784.767265,1757541000000,2025-09-10T21:50:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93579.68500000', 'sumOpenInterestValue': '10644614784.76726500', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757541000000'}",19918681.00000000
BTC/USDT:USDT,93591.806,10647677711.5632,93591.806,10647677711.5632,1757541300000,2025-09-10T21:55:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93591.80600000', 'sumOpenInterestValue': '10647677711.56320000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757541300000'}",19918681.00000000
BTC/USDT:USDT,93589.73,10649954642.976902,93589.73,10649954642.976902,1757541600000,2025-09-10T22:00:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93589.73000000', 'sumOpenInterestValue': '10649954642.97690200', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757541600000'}",19918681.00000000
BTC/USDT:USDT,93491.807,10649016519.85897,93491.807,10649016519.85897,1757541900000,2025-09-10T22:05:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93491.80700000', 'sumOpenInterestValue': '10649016519.85897000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757541900000'}",19918681.00000000
BTC/USDT:USDT,93512.958,10643420448.4608,93512.958,10643420448.4608,1757542200000,2025-09-10T22:10:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93512.95800000', 'sumOpenInterestValue': '10643420448.46080000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757542200000'}",19918681.00000000
BTC/USDT:USDT,93484.955,10645412280.715,93484.955,10645412280.715,1757542500000,2025-09-10T22:15:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93484.95500000', 'sumOpenInterestValue': '10645412280.71500000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757542500000'}",19918681.00000000
BTC/USDT:USDT,93477.51,10648399424.625446,93477.51,10648399424.625446,1757542800000,2025-09-10T22:20:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '93477.51000000', 'sumOpenInterestValue': '10648399424.62544600', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757542800000'}",19918681.00000000
